id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
7228,1,0,1,3,0,0,0,13,2018,11,3,0,0,0,0,96.0,0,0
12060,2,0,1,2,0,0,0,212,2018,5,20,0,0,0,0,78.0,0,0
2209,3,0,0,3,0,0,1,107,2018,8,18,1,0,0,0,152.1,1,1
33097,2,0,2,1,0,0,0,38,2018,1,2,0,0,0,0,58.0,0,0
38386,2,0,0,1,0,0,0,221,2017,9,17,0,0,0,0,124.0,1,0
38203,2,0,0,1,0,0,0,221,2018,8,12,0,0,0,0,73.0,0,0
25691,2,0,0,3,0,0,2,124,2018,12,8,0,0,0,0,82.13,0,0
31481,2,0,0,3,0,0,0,176,2018,9,8,0,0,0,0,125.1,1,1
34061,2,0,0,2,0,0,0,49,2018,11,11,0,0,0,0,75.0,1,0
5937,2,0,0,1,0,0,0,48,2018,9,14,0,0,0,0,130.0,0,0
27635,3,0,2,5,0,1,1,151,2018,7,2,1,0,0,0,130.55,0,1
39540,1,0,1,5,0,0,0,18,2018,2,26,0,0,0,0,72.8,0,1
17645,2,1,0,2,0,0,0,61,2018,12,2,1,0,0,0,109.8,1,0
7405,1,0,0,1,0,0,0,289,2017,11,17,0,0,0,0,67.0,0,0
2359,1,0,1,4,0,0,0,230,2018,12,19,1,0,0,0,73.95,2,0
9791,2,0,1,5,0,0,1,131,2018,10,10,1,0,0,0,132.3,0,1
28616,1,0,1,1,0,0,0,180,2018,5,2,0,0,0,0,100.0,0,1
16860,2,0,0,2,2,0,0,100,2018,9,28,1,0,0,0,140.0,1,0
10950,1,0,0,2,2,0,0,35,2018,3,22,1,0,0,0,72.9,0,1
11769,2,2,2,5,0,0,3,21,2018,3,15,1,0,0,0,195.4,0,0
36856,2,0,0,2,2,0,0,256,2018,6,15,1,0,0,0,156.0,1,1
7536,2,0,0,2,0,0,0,66,2017,10,9,0,0,0,0,75.0,0,0
24066,1,0,2,1,1,0,0,54,2018,10,16,1,0,0,0,108.0,0,1
259,2,0,2,1,0,0,1,56,2018,11,13,0,0,0,0,60.0,0,0
10911,2,0,0,2,0,0,0,106,2018,11,4,1,0,0,0,90.0,1,1
25133,3,0,0,3,0,0,1,35,2018,3,16,1,0,0,0,114.3,0,0
32171,2,0,0,4,0,0,1,55,2017,11,19,0,0,0,0,60.0,0,0
31036,1,0,2,5,0,0,0,93,2018,7,3,1,0,0,0,108.9,0,1
36700,2,0,1,1,0,0,0,268,2018,9,1,1,0,0,0,95.4,0,1
20285,1,0,0,3,0,0,0,166,2018,8,17,0,0,0,0,110.0,0,1
19223,2,2,0,4,0,0,2,95,2018,12,30,1,0,0,0,155.72,1,0
16769,2,2,0,3,0,0,3,7,2017,9,10,1,0,0,0,176.0,1,0
28653,1,0,1,0,0,0,0,39,2018,3,7,1,0,0,0,51.28,1,0
721,2,0,0,3,0,0,1,108,2018,5,4,1,0,0,0,141.6,0,1
3537,2,0,2,3,0,0,1,117,2018,5,3,1,0,0,0,114.3,1,0
3147,2,0,0,2,0,0,0,207,2018,10,4,1,0,0,0,108.9,0,1
41806,2,2,1,5,0,0,3,45,2018,4,21,1,0,0,0,177.3,2,0
36891,2,0,2,5,0,0,0,41,2018,2,28,0,0,0,0,66.29,0,0
26429,2,0,0,2,0,0,3,18,2018,10,3,1,0,0,0,186.5,1,0
30426,2,1,0,1,0,0,0,69,2018,7,27,1,0,0,0,112.5,2,0
35030,2,0,1,4,0,0,0,168,2018,4,4,1,0,0,0,85.0,1,1
16719,2,0,0,3,0,0,0,46,2018,11,14,0,0,0,0,112.0,0,1
19366,1,0,2,1,0,0,1,17,2018,3,13,0,0,0,0,75.0,0,0
10122,1,0,0,1,0,1,0,0,2018,6,20,0,0,0,0,89.55,0,0
25346,2,2,1,2,0,0,3,50,2018,12,3,1,0,0,0,156.6,0,1
2701,2,0,2,1,2,0,0,99,2017,8,19,0,0,0,0,94.5,0,1
6681,2,0,2,5,0,0,1,66,2018,4,15,1,0,0,0,103.29,0,1
26888,2,0,2,3,0,0,0,214,2018,4,29,0,0,0,0,80.75,0,0
30756,2,0,2,6,0,0,0,106,2018,8,20,0,0,0,0,72.25,0,1
37089,2,0,0,2,2,0,0,161,2018,3,25,0,0,0,0,130.0,1,1
3361,2,0,1,1,2,0,0,105,2018,10,6,0,0,0,0,115.0,0,1
12624,2,0,1,1,0,0,0,158,2018,3,25,0,0,0,0,70.0,0,1
16931,2,0,1,3,0,0,0,113,2018,3,28,0,0,0,0,85.0,0,1
40463,2,0,2,3,0,0,1,87,2018,5,26,1,0,0,0,132.6,1,0
16354,2,1,0,1,0,0,0,6,2018,8,20,1,0,0,0,139.0,3,0
24592,2,0,2,3,0,0,0,42,2018,2,18,0,0,0,0,75.56,0,1
8081,2,0,0,3,0,0,0,86,2017,9,20,0,0,0,0,105.0,0,0
22177,2,0,0,1,0,1,0,1,2018,1,8,1,1,11,10,83.9,0,0
30130,2,0,0,3,0,0,0,214,2018,10,7,1,0,0,0,103.5,0,1
40912,2,0,2,2,0,0,0,76,2018,2,7,0,0,0,0,41.0,2,0
15325,2,0,2,2,0,0,0,129,2018,6,24,0,0,0,0,80.75,0,0
33658,2,0,0,2,0,0,0,28,2017,10,29,0,0,0,0,130.0,0,0
10811,2,0,1,2,0,0,0,113,2018,6,3,0,0,0,0,100.0,0,1
4588,2,1,1,1,0,0,0,75,2018,10,3,1,0,0,0,135.0,0,1
35265,2,0,0,4,0,0,1,112,2018,6,9,1,0,0,0,132.6,0,1
19857,2,0,2,1,0,0,0,170,2018,8,20,1,0,0,0,95.2,1,1
38600,2,0,0,3,0,0,0,353,2018,12,29,1,0,0,0,73.74,1,0
4941,2,0,0,3,0,0,0,183,2018,9,8,0,0,0,0,110.0,1,0
3671,2,0,0,4,2,0,0,100,2018,9,28,0,0,0,0,107.0,0,0
36712,2,2,2,3,0,0,3,188,2018,8,26,1,0,0,0,168.3,0,1
37752,2,0,1,0,0,0,0,110,2017,10,9,0,0,0,0,70.0,1,0
11765,2,0,0,1,0,0,1,79,2018,8,13,1,0,0,0,149.4,0,1
18486,1,0,1,2,0,0,1,40,2018,3,21,1,0,0,0,124.4,0,1
27252,2,0,1,2,0,0,0,290,2018,6,17,1,0,0,0,91.0,0,1
19658,2,0,2,2,0,0,0,226,2018,9,29,0,0,0,0,70.0,0,1
4685,2,0,1,2,0,0,0,229,2018,10,22,1,0,0,0,89.25,0,1
20027,2,0,0,4,0,0,2,95,2018,12,23,1,0,0,0,77.86,2,0
35530,2,0,2,1,2,0,0,4,2018,1,2,0,0,0,0,117.0,0,0
6505,2,0,0,2,0,0,0,162,2018,8,27,1,0,0,0,96.3,0,1
27190,2,0,0,1,2,0,0,102,2017,10,16,1,0,0,0,101.5,0,1
18636,2,1,1,2,0,0,0,64,2018,11,18,1,0,0,0,162.4,0,0
40174,2,0,1,3,0,0,0,113,2018,6,30,0,0,0,0,85.0,0,1
14510,2,2,0,1,0,0,3,25,2018,10,13,1,0,0,0,229.0,2,0
34104,3,0,2,3,0,0,0,111,2018,12,26,1,0,0,0,115.6,1,0
10932,2,0,0,1,1,0,0,99,2018,3,19,1,0,0,0,129.0,0,1
32667,1,0,0,1,1,0,0,122,2018,5,27,1,0,0,0,94.5,1,0
38391,3,0,1,0,0,0,1,66,2018,8,17,1,0,0,0,168.3,1,1
26180,2,0,2,8,1,0,0,24,2018,12,20,1,0,0,0,74.8,0,1
32908,1,0,4,7,1,0,0,40,2018,11,1,1,0,0,0,92.31,1,0
21594,1,0,0,3,0,0,0,37,2018,10,25,0,0,0,0,95.0,0,0
34906,2,0,2,3,0,0,0,104,2018,4,16,1,0,0,0,82.45,0,1
14378,1,0,0,1,0,0,0,63,2018,1,19,0,0,0,0,71.0,0,0
8373,3,0,2,2,0,0,4,3,2018,12,24,1,0,0,0,110.5,0,0
4690,2,2,0,3,0,0,5,66,2018,11,17,1,0,0,0,231.0,3,0
21419,2,0,0,3,1,0,0,212,2018,11,18,1,0,0,0,67.5,1,0
36917,2,0,2,2,0,0,0,175,2018,8,4,1,0,0,0,99.45,1,0
29780,2,0,0,2,0,0,0,68,2017,9,29,0,0,0,0,65.0,0,0
13434,2,0,2,3,0,0,0,206,2018,9,30,1,0,0,0,126.9,2,1
38026,2,0,0,2,1,0,0,119,2018,4,15,1,0,0,0,85.5,0,1
20744,3,0,0,2,0,0,1,49,2018,7,13,1,0,0,0,139.5,0,1
39023,2,0,0,2,1,0,0,158,2018,8,9,1,0,0,0,103.5,1,1
13688,2,0,1,2,0,0,0,81,2018,9,13,0,0,0,0,95.0,0,0
29935,1,0,2,3,0,0,1,31,2018,9,3,2,0,0,0,94.0,1,0
10640,2,0,0,2,2,0,0,39,2017,8,12,0,0,0,0,101.5,0,1
9971,3,0,0,3,0,0,0,127,2018,8,2,1,0,0,0,140.7,0,1
14185,2,0,0,2,0,0,0,243,2018,9,9,1,0,0,0,95.4,0,0
21379,1,0,0,3,0,0,0,127,2018,4,26,1,0,0,0,84.15,0,0
5512,2,0,0,3,0,0,2,46,2018,3,7,1,0,0,0,81.5,0,0
31356,3,0,1,2,0,0,1,5,2018,8,22,1,0,0,0,202.5,0,1
26124,2,0,2,3,0,0,0,262,2018,5,4,1,0,0,0,100.3,0,1
41431,2,0,2,4,0,0,1,137,2018,11,12,1,0,0,0,90.0,0,1
5214,2,0,2,2,0,0,0,99,2017,10,10,1,0,0,0,65.0,0,1
33727,2,0,1,5,2,0,1,125,2018,9,19,1,0,0,0,162.0,0,0
33609,3,0,0,4,0,0,1,160,2018,10,24,1,0,0,0,107.61,1,0
26697,2,0,0,4,2,0,0,7,2018,5,21,0,0,0,0,112.0,1,0
4623,2,0,0,2,0,0,1,15,2018,2,12,0,0,0,0,80.2,0,0
10507,1,0,2,7,0,0,0,93,2017,7,31,1,0,0,0,55.96,0,1
31249,1,0,0,2,0,0,0,193,2018,6,22,1,0,0,0,100.8,0,1
7404,2,0,1,3,0,0,0,65,2017,10,26,0,0,0,0,72.25,0,0
6625,1,0,0,0,0,0,0,182,2018,10,12,1,0,0,0,0.0,0,0
27149,2,1,2,3,0,0,0,172,2018,10,24,1,0,0,0,108.9,0,1
11194,2,0,0,1,0,0,0,443,2018,4,29,0,0,0,0,65.0,0,1
15148,3,0,2,5,0,0,0,128,2018,8,24,0,0,0,0,96.9,0,0
31350,2,0,0,3,2,0,1,36,2017,10,13,0,0,0,0,112.0,0,0
31415,1,0,2,0,0,0,0,4,2018,10,30,2,1,0,7,65.0,1,0
35452,1,0,0,2,0,0,0,188,2018,6,15,1,0,0,0,130.0,0,1
20868,2,0,2,2,0,0,1,43,2018,10,2,0,0,0,0,75.0,0,0
16324,1,0,0,1,0,0,0,6,2017,9,24,0,0,0,0,87.0,0,0
39020,2,0,2,1,0,0,0,44,2018,7,23,0,0,0,0,95.0,0,0
37869,2,1,2,2,0,0,0,15,2018,2,19,1,0,0,0,109.0,2,0
4843,1,0,0,2,0,0,0,71,2018,9,22,0,0,0,0,75.0,0,0
6575,3,0,2,0,0,0,1,84,2018,12,7,1,0,0,0,119.0,2,0
36039,1,2,2,0,0,0,3,36,2018,10,25,1,0,0,0,159.75,1,0
3472,1,0,2,5,0,0,0,28,2018,2,12,1,0,0,0,73.39,0,1
20820,1,1,2,4,0,0,0,68,2018,4,15,0,0,0,0,79.56,0,0
21789,2,0,1,2,0,0,0,68,2017,9,29,0,0,0,0,65.0,0,0
22807,2,0,1,2,0,0,0,224,2017,10,2,1,0,0,0,65.0,0,1
33482,2,0,0,2,2,0,0,309,2018,5,13,1,0,0,0,101.0,1,0
6634,1,0,0,1,0,0,0,4,2017,9,30,0,0,0,0,65.0,0,0
13211,2,0,0,4,0,0,0,115,2018,8,3,1,0,0,0,77.18,0,0
3967,2,0,0,3,0,0,1,10,2018,10,5,1,0,0,0,152.53,0,1
23390,2,0,1,2,0,1,2,161,2018,3,9,1,0,0,0,130.0,1,0
14517,2,1,0,2,0,0,0,150,2018,8,27,1,0,0,0,109.8,0,1
17799,2,0,0,4,1,0,0,167,2018,7,5,1,0,0,0,80.75,0,0
34227,2,0,1,2,0,0,0,66,2018,10,9,0,0,0,0,80.0,0,0
20118,3,0,1,1,0,0,0,61,2018,5,13,1,0,0,0,159.3,0,1
19353,2,0,1,3,0,0,0,41,2018,3,24,0,0,0,0,100.0,1,0
22659,2,0,2,1,0,0,0,268,2018,10,30,1,0,0,0,105.6,0,1
25554,2,0,0,3,0,0,0,151,2018,1,19,0,0,0,0,71.0,0,1
21198,2,1,0,1,0,1,0,4,2018,7,1,1,0,0,0,169.0,1,0
19148,2,0,0,1,2,0,0,0,2017,9,4,1,0,0,0,108.0,0,0
30167,2,0,1,3,0,0,0,12,2017,12,19,0,0,0,0,58.0,0,0
1580,2,0,0,2,0,0,0,2,2018,3,2,0,0,0,0,55.74,0,0
7676,2,0,2,1,0,0,0,238,2018,10,9,0,0,0,0,80.75,0,0
38212,2,0,2,4,1,0,0,113,2018,9,8,1,0,0,0,118.8,0,0
20168,2,0,0,2,0,0,0,174,2018,10,31,1,0,0,0,90.9,2,0
91,1,0,2,3,0,0,1,10,2018,10,1,1,0,0,0,123.82,0,1
36665,2,0,1,3,0,0,0,178,2018,8,5,1,0,0,0,99.45,2,0
830,2,0,2,2,0,0,0,24,2017,10,26,0,0,0,0,58.0,0,0
42052,2,0,1,4,0,0,1,120,2018,9,12,1,0,0,0,132.3,0,1
22530,2,1,0,1,2,0,0,1,2018,3,24,1,0,0,0,159.5,2,0
30168,1,0,2,1,0,0,0,92,2018,3,26,0,0,0,0,57.33,0,0
11323,2,0,0,4,0,0,1,53,2018,2,1,1,0,0,0,61.6,1,0
10479,2,0,1,2,2,0,0,33,2018,9,26,1,0,0,0,224.1,0,0
31698,1,0,0,2,0,0,0,29,2018,3,6,0,0,0,0,85.0,0,0
14041,2,0,2,1,0,0,0,179,2018,10,1,1,0,0,0,108.9,0,1
28377,3,0,2,2,0,0,1,29,2018,3,4,1,0,0,0,104.55,2,0
11544,1,0,0,2,0,0,0,19,2017,10,31,0,0,0,0,77.0,0,0
20934,2,0,1,1,2,0,0,386,2018,10,23,1,0,0,0,115.0,1,1
10275,2,0,0,3,0,0,0,322,2018,4,19,0,0,0,0,80.0,0,1
10701,2,2,2,2,0,0,3,11,2018,8,8,1,0,0,0,231.0,0,1
41466,2,0,1,3,0,0,0,123,2018,6,30,1,0,0,0,99.45,0,1
13725,2,0,2,5,0,0,0,170,2018,8,16,1,0,0,0,95.63,0,1
16578,2,2,2,2,0,0,3,7,2018,2,8,1,0,0,0,156.0,0,0
37926,2,0,1,2,0,0,0,57,2018,11,10,0,0,0,0,75.0,0,1
11022,2,0,1,1,0,0,1,185,2018,12,16,1,0,0,0,103.5,0,0
26591,2,0,0,3,0,0,0,173,2018,10,8,1,0,0,0,85.0,0,1
8838,2,0,0,3,0,0,1,40,2017,10,26,0,0,0,0,75.0,0,0
28200,2,0,1,3,0,0,0,75,2018,4,30,0,0,0,0,75.0,0,0
15872,2,0,2,1,0,0,0,91,2018,9,30,0,0,0,0,80.0,0,1
2516,2,0,0,3,0,0,0,163,2018,9,2,1,0,0,0,126.9,1,1
23169,2,1,0,3,1,0,0,7,2018,8,31,1,0,0,0,97.0,1,0
5254,3,0,2,6,0,0,1,13,2018,12,2,1,0,0,0,131.89,2,0
38722,2,0,0,2,1,1,0,87,2018,8,16,1,0,0,0,103.5,1,0
10471,2,0,1,1,2,0,0,315,2018,9,30,0,0,0,0,160.0,0,0
36811,1,0,0,1,0,0,0,133,2018,6,3,0,0,0,0,96.0,1,0
23732,2,0,2,0,0,0,1,19,2017,9,12,0,0,0,0,75.0,0,0
22816,2,0,0,2,0,0,0,68,2017,9,29,1,0,0,0,0.0,2,0
40219,1,0,2,4,0,0,0,245,2018,9,6,0,0,0,0,110.0,0,1
3302,2,0,1,4,0,0,0,24,2017,9,26,0,0,0,0,58.3,0,0
13465,1,0,0,1,0,0,0,67,2018,11,17,1,0,0,0,86.4,2,0
29752,2,0,0,0,0,0,0,43,2017,10,17,1,0,0,0,0.0,1,0
18131,1,0,2,0,0,0,0,81,2018,5,23,1,0,0,0,117.9,0,1
32956,2,0,2,3,0,0,1,133,2018,10,9,1,0,0,0,118.8,2,0
23593,3,0,1,3,0,0,0,118,2018,10,26,1,0,0,0,96.78,1,1
5339,2,0,0,2,0,0,1,88,2018,10,28,1,0,0,0,104.4,0,0
13223,2,0,0,2,0,0,0,172,2018,6,24,0,0,0,0,95.0,0,1
12540,3,0,2,0,0,0,1,72,2018,9,18,1,0,0,0,168.3,1,0
35384,2,0,2,3,0,0,0,24,2018,1,25,0,0,0,0,58.0,0,0
31608,3,0,0,2,0,0,1,111,2018,9,15,1,0,0,0,168.3,1,1
2751,1,0,2,1,2,0,0,219,2017,9,4,1,0,0,0,84.0,0,1
34224,2,1,1,1,0,1,0,27,2018,8,13,1,0,0,0,195.5,2,0
25226,2,0,0,2,0,0,2,37,2018,4,14,1,0,0,0,115.1,0,1
14062,2,0,0,3,0,0,1,104,2018,4,27,1,0,0,0,118.8,1,0
20117,2,0,1,3,0,0,0,193,2018,9,15,1,0,0,0,106.71,0,1
22446,2,0,1,0,0,0,0,122,2018,5,2,1,0,0,0,105.3,3,0
36334,3,0,1,3,0,0,1,77,2018,7,22,1,0,0,0,138.55,1,0
11522,2,0,0,5,0,0,0,155,2018,8,26,0,0,0,0,72.25,0,0
2986,2,0,0,1,0,0,0,221,2017,8,17,0,0,0,0,65.0,0,0
1349,1,0,0,3,0,0,1,17,2017,10,21,0,0,0,0,75.0,0,0
3553,2,0,1,2,0,0,0,110,2018,7,25,1,0,0,0,105.3,1,0
41675,2,0,0,3,0,0,0,163,2018,6,5,0,0,0,0,132.0,0,1
12922,2,0,0,3,0,0,0,210,2018,10,19,1,0,0,0,96.3,0,1
41369,2,0,2,2,0,0,0,41,2018,3,3,0,0,0,0,85.0,0,0
27089,2,0,0,2,0,0,1,102,2017,10,16,0,0,0,0,70.0,0,0
26079,2,0,1,2,0,0,0,162,2018,7,16,1,0,0,0,121.5,2,1
13903,2,1,2,0,0,0,0,75,2018,3,20,1,0,0,0,135.0,1,0
42024,2,0,1,2,0,0,0,106,2017,7,4,0,0,0,0,76.5,0,1
37386,2,0,0,2,0,0,2,181,2018,9,23,1,0,0,0,116.1,1,1
31321,1,0,3,10,0,0,0,9,2017,11,27,2,1,0,1,65.0,0,0
26196,2,0,1,3,0,0,0,37,2018,10,27,0,0,0,0,105.0,0,0
28781,2,0,2,7,0,0,0,193,2018,7,7,1,0,0,0,90.95,0,1
22316,1,0,2,2,0,0,0,2,2018,10,2,0,0,0,0,109.65,0,0
33056,2,0,1,2,0,0,0,198,2017,9,9,0,0,0,0,90.0,0,0
3274,2,0,2,3,0,0,0,112,2018,3,27,0,0,0,0,58.0,0,0
15288,2,0,1,1,0,0,0,174,2018,10,10,0,0,0,0,70.0,1,1
28126,2,0,1,2,0,0,0,101,2018,4,18,0,0,0,0,80.75,0,1
4814,1,0,2,4,0,0,0,119,2017,8,9,0,0,0,0,76.5,0,0
20628,2,0,3,7,0,1,0,5,2017,8,20,1,0,0,0,133.0,1,0
24095,2,0,0,4,0,0,0,95,2018,12,7,1,0,0,0,88.4,1,0
28008,2,0,2,1,0,0,0,268,2018,10,9,0,0,0,0,80.75,0,1
6503,3,0,2,5,0,0,0,153,2018,7,21,0,0,0,0,96.9,0,0
36605,3,0,0,2,0,0,1,166,2018,7,27,1,0,0,0,137.7,0,1
38028,3,0,2,3,0,0,1,81,2018,11,9,1,0,0,0,146.6,1,0
265,2,0,2,3,0,0,0,166,2018,8,1,0,0,0,0,72.25,0,0
4433,2,0,1,5,0,0,1,12,2018,3,14,1,0,0,0,114.0,0,1
16131,2,0,0,1,0,0,0,151,2018,8,15,1,0,0,0,105.3,2,0
16805,2,0,2,3,1,1,0,130,2018,8,2,1,0,0,0,85.5,1,0
28963,2,0,1,2,0,0,0,12,2018,6,8,0,0,0,0,120.0,1,0
3301,2,0,0,1,0,0,0,0,2018,3,18,0,0,0,0,140.0,0,0
33449,2,0,0,2,0,0,1,119,2018,8,17,1,0,0,0,127.8,1,0
18729,2,1,1,1,0,0,0,26,2018,10,15,1,0,0,0,159.0,2,0
31023,0,2,0,4,0,0,2,292,2018,10,23,1,0,0,0,81.82,2,0
13722,2,0,1,1,0,0,1,64,2018,6,27,1,0,0,0,105.3,0,1
15197,2,0,1,4,0,0,0,164,2017,10,2,1,0,0,0,89.25,0,1
36937,2,0,0,3,0,0,0,250,2018,9,26,1,0,0,0,95.0,0,1
5202,2,0,2,2,1,0,0,207,2018,11,28,1,0,0,0,63.75,0,1
19224,2,0,2,1,0,0,0,100,2018,5,1,1,0,0,0,105.3,0,1
3233,1,0,1,2,0,0,0,338,2018,10,7,0,0,0,0,80.0,0,1
39485,3,0,0,3,0,0,1,126,2018,7,7,1,0,0,0,131.47,0,1
18388,2,0,0,2,0,0,0,30,2018,8,18,0,0,0,0,140.0,0,0
40946,2,2,2,5,0,0,3,14,2018,10,4,1,0,0,0,231.78,2,0
10021,1,0,1,0,0,0,0,47,2018,4,5,1,0,0,0,93.9,0,1
33052,2,0,2,1,0,0,0,110,2017,9,25,1,0,0,0,89.25,0,1
24348,1,0,0,2,0,0,1,6,2018,4,20,1,0,0,0,124.33,1,0
29185,3,0,1,1,0,0,1,65,2018,12,2,1,0,0,0,126.0,1,0
20699,2,0,2,3,0,0,0,7,2017,10,21,0,0,0,0,86.0,0,0
5505,2,0,1,2,0,0,0,199,2018,10,2,1,0,0,0,95.4,0,1
32988,2,0,2,5,1,0,0,125,2018,10,10,1,0,0,0,108.0,1,1
37243,2,0,0,1,1,0,0,4,2018,1,8,1,1,11,0,67.5,1,0
1809,2,0,2,3,0,0,0,303,2018,8,19,0,0,0,0,78.0,1,0
23594,2,2,1,0,0,0,3,38,2018,4,7,1,0,0,0,177.3,0,0
37968,2,0,0,3,0,0,1,95,2018,10,16,1,0,0,0,132.3,0,1
27891,2,0,2,5,0,0,1,48,2018,11,5,1,0,0,0,131.72,1,1
25856,3,0,0,3,2,0,1,9,2018,6,15,1,0,0,0,177.0,0,1
37731,2,0,2,1,2,0,0,23,2018,1,17,0,0,0,0,109.0,0,0
31111,2,0,0,2,0,0,1,46,2018,3,4,0,0,0,0,60.0,0,0
15836,3,0,0,1,0,0,1,45,2018,7,23,1,0,0,0,168.3,1,0
29967,2,0,0,4,0,0,0,134,2018,7,26,1,0,0,0,72.25,1,0
18521,2,0,0,3,0,0,1,80,2018,4,13,0,0,0,0,90.95,0,0
30038,1,0,0,2,0,0,0,47,2017,11,5,1,0,0,0,101.0,1,1
12911,2,0,2,5,0,0,0,228,2018,8,21,1,0,0,0,93.5,1,1
12326,2,2,2,1,0,0,3,0,2018,10,16,1,0,0,0,219.0,0,1
20984,2,0,0,1,0,0,1,102,2018,6,3,1,0,0,0,140.4,0,0
27145,2,0,2,0,0,0,0,245,2018,4,17,0,0,0,0,75.0,0,1
29242,2,2,1,5,0,0,2,18,2018,2,1,1,0,0,0,77.88,1,0
29085,2,0,0,3,0,0,1,6,2017,11,22,0,0,0,0,62.0,0,0
7756,2,0,1,2,0,0,0,322,2018,12,9,0,0,0,0,52.0,0,1
41805,2,0,0,4,0,0,1,189,2018,7,6,1,0,0,0,99.45,1,0
33315,2,0,2,3,0,0,0,168,2018,8,4,0,0,0,0,72.25,0,0
18223,2,0,2,8,0,0,2,193,2018,7,13,1,0,0,0,97.54,0,1
8794,2,0,2,5,0,0,0,143,2018,8,25,1,0,0,0,90.0,0,1
15309,2,0,0,1,1,0,0,175,2018,7,27,1,0,0,0,85.5,0,1
24672,2,2,1,0,0,0,3,0,2018,9,4,1,0,0,0,201.16,0,0
22140,1,0,1,3,0,0,0,127,2018,4,28,0,0,0,0,80.0,0,0
254,2,1,0,1,0,0,0,152,2018,7,23,1,0,0,0,114.75,0,1
592,2,0,1,2,0,0,0,133,2018,3,30,0,0,0,0,84.33,1,0
969,2,0,0,1,2,0,0,0,2017,10,6,0,0,0,0,112.2,0,0
38713,2,0,0,1,0,0,0,105,2018,10,12,0,0,0,0,75.0,0,0
34706,2,0,2,2,0,0,0,141,2018,4,22,1,0,0,0,99.3,1,0
24777,1,0,2,1,0,0,0,4,2018,2,1,2,1,0,2,66.0,0,0
14220,2,0,2,1,2,0,0,11,2017,10,23,0,0,0,0,87.0,0,0
30368,2,0,1,3,0,0,0,217,2018,9,1,0,0,0,0,80.75,0,0
16086,2,0,2,1,0,0,1,6,2018,9,18,1,0,0,0,179.0,1,0
34554,2,0,0,1,0,0,0,60,2018,11,18,0,0,0,0,75.0,0,0
1355,3,0,1,2,0,0,0,94,2017,11,11,1,0,0,0,72.25,1,1
23808,2,0,2,3,0,1,1,64,2018,8,8,1,0,0,0,143.6,1,0
39726,2,1,1,0,0,0,0,124,2018,6,10,1,0,0,0,143.1,2,0
20876,1,0,2,3,0,0,1,71,2018,5,14,1,0,0,0,120.12,1,0
31561,3,0,3,9,0,0,1,146,2018,7,15,1,0,0,0,130.05,2,0
8216,3,0,0,1,0,1,1,28,2018,8,30,1,0,0,0,225.0,2,0
15266,2,0,2,2,0,0,0,11,2017,9,20,0,0,0,0,88.5,0,0
9142,3,0,2,1,0,0,0,31,2018,10,14,0,0,0,0,105.0,1,0
7353,2,0,1,3,0,0,0,78,2018,3,25,0,0,0,0,100.0,0,1
10341,2,1,0,2,0,0,0,10,2018,7,5,0,0,0,0,76.08,0,0
33488,2,0,0,2,1,0,0,147,2018,7,16,1,0,0,0,85.5,1,0
6688,3,0,0,3,0,0,1,106,2018,12,28,1,0,0,0,140.0,0,1
24020,2,0,0,1,0,0,0,122,2018,4,15,1,0,0,0,85.0,0,1
23753,2,0,2,3,0,0,0,269,2018,12,29,0,0,0,0,70.0,1,0
35884,2,0,2,0,0,0,0,3,2017,12,6,0,1,1,0,78.2,0,0
5163,2,1,2,2,0,0,0,8,2018,5,22,1,0,0,0,165.75,0,1
21968,2,0,1,4,0,0,1,5,2017,8,28,1,0,0,0,131.75,0,1
1493,2,0,3,7,0,0,0,12,2017,12,30,1,0,0,0,107.0,0,0
33600,2,0,0,2,0,0,0,181,2018,8,6,1,0,0,0,107.95,0,1
23640,2,0,0,3,0,0,0,197,2018,8,18,0,0,0,0,112.0,0,1
6356,2,0,1,5,0,0,1,113,2018,7,5,1,0,0,0,92.94,0,1
21012,2,1,1,3,0,0,0,70,2018,4,4,1,0,0,0,106.25,1,0
24301,2,0,0,3,0,0,1,58,2018,9,15,1,0,0,0,149.4,1,1
24779,2,1,2,2,0,1,0,188,2018,8,8,1,0,0,0,123.75,1,1
23858,2,0,1,2,0,0,0,44,2018,11,5,0,0,0,0,112.0,0,0
10461,2,0,0,4,0,0,0,201,2018,8,9,1,0,0,0,96.62,3,0
35537,2,0,1,4,0,0,0,84,2018,3,30,0,0,0,0,75.34,0,0
29159,2,1,0,2,0,0,3,58,2018,6,2,1,0,0,0,156.3,2,0
9993,2,0,1,4,0,0,0,139,2018,6,27,1,0,0,0,106.25,1,1
461,2,0,1,3,0,0,0,222,2018,8,29,1,0,0,0,90.95,1,0
14987,2,0,0,3,0,0,0,130,2018,8,25,1,0,0,0,100.8,1,1
21122,1,0,0,2,0,0,0,74,2017,9,18,1,0,0,0,0.0,0,0
29248,2,0,3,7,1,0,0,224,2018,8,12,1,0,0,0,68.66,0,1
10867,2,0,2,1,2,0,0,131,2017,8,15,1,0,0,0,94.5,2,1
