id,CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
4231,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,16.5
4264,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,37.27
4879,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,26.23
423,500.1,0.0,0.0,180.3,0.0,1000.0,828.5,28,33.01
4690,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,55.26
1904,148.1,187.4,132.1,178.1,8.3,852.1,825.5,28,41.68
4907,250.0,166.8,0.0,203.5,5.9,977.6,694.1,28,21.92
3922,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,43.25
3697,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,365,56.34
1565,374.0,186.7,0.0,187.4,6.7,1026.6,724.3,28,60.29
3926,424.0,22.0,132.0,168.0,8.9,882.0,750.0,56,58.8
839,295.7,0.0,95.6,171.5,8.9,852.1,859.2,28,34.9
500,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,34.24
141,154.0,15.0,141.0,178.0,9.5,842.0,780.0,28,39.94
1377,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,30.57
4582,212.0,0.0,121.6,161.9,7.8,1076.2,799.5,14,24.34
2266,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,90,39.66
3048,238.1,0.0,0.0,185.7,0.0,1047.0,739.3,28,24.34
1138,296.0,0.0,0.0,185.0,0.0,1090.0,769.0,7,20.77
5135,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,52.2
2970,236.0,0.0,0.0,193.0,0.0,968.0,885.0,28,35.08
1787,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,66.78
4347,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,7.51
550,170.3,155.5,0.0,185.7,0.0,1026.6,830.0,7,19.01
3630,144.0,162.0,133.0,196.0,6.0,967.0,712.0,28,14.64
2019,355.0,19.0,97.0,158.0,13.9,967.0,871.0,7,6.88
948,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.06
2648,202.5,121.4,0.0,206.5,6.7,870.1,750.0,7,13.62
2569,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,33.8
532,157.0,236.0,0.0,191.0,0.0,878.0,655.0,28,39.38
3168,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,25.37
1829,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,39.58
3408,277.1,0.0,94.1,186.7,7.8,949.9,781.5,91,76.8
4781,182.0,45.2,125.8,170.2,7.2,1059.4,780.7,28,33.3
4314,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,13.18
1602,331.0,0.0,0.0,192.0,0.0,1025.0,721.0,28,41.05
2238,236.0,157.0,0.0,186.0,8.0,838.6,749.1,28,39.38
639,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,65.91
5222,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28,35.08
967,200.0,200.0,0.0,192.0,0.0,978.0,825.0,7,22.72
4581,149.0,236.0,0.0,176.0,12.0,846.0,892.0,28,46.93
5265,150.0,0.0,166.0,196.0,11.0,1053.0,775.0,28,40.66
1683,238.0,0.0,0.0,185.0,0.0,1104.0,789.0,7,26.2
2248,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,47.71
4836,145.0,0.0,179.0,202.0,7.0,824.0,869.0,28,29.23
4130,305.3,166.8,0.0,203.5,0.0,965.4,692.6,3,23.51
155,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,14,26.2
2295,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,23.51
4370,194.7,0.0,100.5,170.2,7.5,926.1,796.2,56,14.99
3366,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,37.44
1089,313.3,143.0,113.0,175.0,5.2,878.6,605.0,28,30.39
3941,246.8,0.0,0.0,143.3,12.0,1086.8,800.9,3,21.75
2319,146.5,0.0,89.3,202.5,0.0,860.0,829.5,28,15.05
4584,150.0,0.0,0.0,182.0,0.0,1074.0,774.0,28,24.28
288,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,32.33
930,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,54.9
4889,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,13.52
4920,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,24.4
2650,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14,25.18
4910,313.3,0.0,146.5,179.6,11.1,828.7,709.7,28,42.92
3948,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,28,38.46
2765,387.0,20.0,94.0,157.0,14.3,938.0,845.0,56,46.8
3852,304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,39.27
942,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,44.3
2354,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28,30.14
4304,183.8,129.9,0.0,175.1,3.6,1006.0,746.6,28,30.96
5040,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,56,59.59
1698,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,13.36
5090,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,35.3
3455,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,41.16
4946,158.0,236.0,138.0,179.0,6.0,1002.0,689.0,28,39.46
4422,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,44.39
3590,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,365,43.7
985,313.0,0.0,100.0,182.0,8.0,1002.0,689.0,28,26.06
3805,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,42.64
3012,252.3,0.0,98.8,146.3,13.6,971.8,804.9,28,79.3
2605,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,33.54
5164,158.0,111.0,195.0,220.0,11.0,898.0,713.0,28,67.11
981,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,13.33
5190,393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,24.07
3404,322.0,114.0,0.0,228.0,8.0,932.0,670.0,28,42.7
4065,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,81.75
3437,318.8,212.5,0.0,155.7,16.5,852.1,880.4,100,55.26
4195,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,12.47
2771,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,32.96
4818,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,360,44.7
1457,159.8,0.0,128.6,175.1,8.6,1001.9,746.6,28,39.49
1395,382.0,0.0,0.0,185.7,0.0,1111.6,784.3,7,25.42
264,322.5,141.3,0.0,203.5,0.0,959.2,800.1,28,44.21
3666,297.8,212.5,0.0,155.7,9.6,1014.3,803.7,14,33.61
929,238.2,0.0,0.0,185.7,0.0,949.9,795.3,100,34.56
3583,387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,28.3
2662,250.0,173.0,0.0,192.0,0.0,927.4,806.2,7,25.45
4078,264.5,111.0,86.5,201.9,5.8,832.6,655.6,28,44.21
2178,331.0,116.0,0.0,192.0,0.0,1025.0,675.0,28,35.76
4854,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,32.82
246,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,40.2
1594,166.8,250.2,0.0,203.5,0.0,1048.9,695.3,28,26.15
1758,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,51.96
5257,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,12.55
4600,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,41.3
923,286.3,0.0,0.0,144.7,12.2,1001.8,803.7,28,66.7
4207,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,32.33
268,237.5,237.5,0.0,185.7,0.0,956.9,692.6,28,34.9
669,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.66
3195,297.2,137.2,106.7,192.0,6.4,814.1,805.5,28,42.13
1910,475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28,38.21
3492,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100,34.56
1152,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,21.91
5205,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,24.05
4040,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,22.93
4585,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,36.8
1781,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,20.73
2413,284.0,13.5,100.5,179.9,8.5,860.6,805.0,28,14.99
2307,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,46.39
2535,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,19.11
3488,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,42.23
1915,135.0,105.0,193.0,195.0,6.0,965.0,643.0,28,33.42
612,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,90,25.18
2810,254.8,128.0,0.0,192.0,0.0,963.4,863.4,90,46.64
2267,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,35.23
2533,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14,43.89
39,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,27.42
1898,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,52.43
1649,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,25.37
2865,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,43.06
258,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,46.23
5365,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,14.5
847,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,13.33
5079,500.0,200.0,0.0,200.0,0.0,1125.0,613.0,28,62.05
4596,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,35.36
1233,212.5,0.0,100.4,159.5,8.7,1003.5,903.8,3,17.54
1127,250.0,0.0,96.2,194.9,9.5,978.4,825.5,14,33.69
2882,153.1,239.7,0.0,200.0,6.3,1001.9,674.8,28,30.12
1967,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,33.0
558,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,4.57
904,424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,27.53
484,192.0,288.0,0.0,192.0,0.0,972.6,749.1,28,21.18
2211,288.4,121.0,0.0,177.4,0.0,907.9,829.5,28,29.79
1320,145.7,210.7,0.0,185.7,0.0,1076.2,676.2,28,77.3
2749,436.0,151.2,0.0,228.0,0.0,941.6,674.3,28,53.9
2555,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,12.05
7,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,45.94
2315,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,31.9
4590,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,40.93
3838,159.8,238.2,0.0,192.9,11.8,877.2,943.1,28,19.77
3734,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,9.74
1450,296.0,0.0,0.0,186.0,0.0,1069.0,769.0,28,25.51
1201,295.7,0.0,95.6,185.7,5.5,955.1,755.8,7,41.54
2426,475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,59.49
1814,272.8,183.9,0.0,185.7,0.0,931.2,781.2,28,32.72
773,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,31.88
2274,287.3,121.0,94.6,187.6,9.2,904.4,695.4,7,47.4
1011,194.7,0.0,0.0,165.7,7.5,1006.4,905.9,28,74.17
3519,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,4.57
4443,475.0,0.0,0.0,181.0,12.0,1065.0,765.0,28,27.22
1991,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,39.23
1277,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,21.75
1783,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,7,28.6
4809,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,23.69
446,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,48.79
880,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,33.31
4825,255.0,0.0,0.0,192.0,0.0,1025.0,821.0,360,32.92
781,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3,15.03
1749,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,56.4
3968,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.82
4705,135.0,207.0,152.0,199.0,7.0,847.0,739.0,28,21.97
2423,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,49.9
5275,212.6,0.0,100.4,181.1,5.7,1003.8,903.8,14,21.95
4672,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,19.11
883,190.3,0.0,125.4,161.9,9.9,998.2,901.8,14,30.96
3464,260.9,110.5,86.1,195.5,5.7,860.0,732.6,28,41.41
1091,333.0,0.0,0.0,192.0,0.0,931.2,833.0,90,41.05
3771,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,29.23
3615,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,38.7
531,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,180,41.05
3882,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,27.87
2438,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,36.45
4392,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,67.7
3888,304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,31.38
4435,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,44.28
2290,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,36.3
1727,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,22.84
610,212.5,0.0,100.4,159.2,7.5,1007.3,903.6,56,74.99
570,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,36.3
3114,376.0,0.0,0.0,214.6,0.0,1003.5,762.9,28,42.42
3545,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56,44.09
343,159.8,0.0,125.2,183.8,9.9,1049.3,798.9,100,35.34
3934,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,52.82
5128,173.8,129.9,128.5,175.5,7.9,1007.3,692.6,14,9.85
434,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,7.51
1903,321.0,167.0,116.0,182.0,10.0,870.0,780.0,28,17.34
97,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,44.28
2788,304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,21.5
2069,231.8,0.0,121.6,185.7,6.7,1076.2,759.3,7,25.18
1537,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,56.83
2638,165.0,145.0,0.0,182.0,12.0,1023.0,729.0,28,12.18
2741,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,17.96
1517,182.0,0.0,122.0,170.2,8.2,1059.4,780.7,100,37.68
965,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,17.84
4768,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,46.93
528,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,30.28
176,400.0,0.0,0.0,185.0,0.0,1025.0,745.0,7,23.84
2470,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,34.24
4074,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,41.05
2968,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,40.29
4644,425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,66.7
572,531.3,0.0,0.0,141.8,28.2,852.1,893.7,28,71.3
5209,375.0,93.8,0.0,126.6,23.4,852.1,992.6,56,59.09
592,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,7,10.79
5132,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90,31.02
3259,251.4,0.0,0.0,195.2,5.8,1026.6,757.6,3,13.12
2374,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14,43.25
5072,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,12.64
3761,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,32.72
3013,339.0,0.0,0.0,197.0,0.0,968.0,783.0,365,56.61
2208,261.0,100.0,78.0,201.0,7.0,854.0,655.0,28,52.42
4871,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7,10.39
2492,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,17.37
3503,300.0,0.0,0.0,203.0,0.0,974.0,875.0,3,6.81
383,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,14.31
852,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,25.56
1880,475.0,0.0,0.0,192.0,0.0,936.2,781.2,7,33.4
370,305.3,359.4,0.0,185.7,0.0,935.4,631.3,3,10.34
2775,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,33.76
3750,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,40.23
4674,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14,26.15
1105,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3,18.28
3001,200.0,0.0,0.0,192.0,0.0,965.4,806.2,3,13.2
2361,145.7,111.0,0.0,202.5,8.9,971.8,848.9,56,38.11
4355,157.0,260.0,0.0,214.0,3.0,847.0,783.0,28,41.93
1336,212.1,0.0,121.4,180.3,5.7,1057.6,779.3,14,26.77
2189,427.5,47.5,0.0,228.0,0.0,932.0,594.0,28,39.15
4963,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,18.2
3907,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,40.15
4411,237.5,237.5,0.0,185.7,0.0,1046.9,674.3,28,45.3
3891,310.0,143.0,111.0,168.0,8.0,914.0,651.0,28,49.99
4609,212.1,45.2,121.6,170.2,5.7,1059.4,780.1,56,53.77
5239,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,52.61
1171,154.8,183.4,0.0,193.3,9.1,1047.8,696.7,7,14.99
3024,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28,26.97
3143,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,31.9
1422,158.8,259.7,0.0,185.7,6.4,852.1,655.3,28,29.79
4792,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,35.87
3088,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,3.32
5054,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,11.48
1464,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,33.06
874,167.0,50.1,167.0,164.0,7.9,1006.3,780.6,3,12.18
2297,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,54.28
2643,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,36.99
3103,298.0,0.0,107.0,186.0,6.0,879.0,789.0,28,41.68
4691,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,32.4
1251,116.0,0.0,0.0,192.0,0.0,909.8,891.9,7,10.39
5003,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,43.06
840,236.0,157.0,0.0,192.0,0.0,935.4,784.3,3,10.79
3592,375.0,0.0,0.0,192.0,0.0,1038.0,758.0,28,23.85
581,382.5,0.0,0.0,185.7,0.0,940.6,664.3,56,53.96
204,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,45.71
1641,149.0,177.0,0.0,186.0,11.1,884.9,707.9,7,17.37
2014,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,33.06
905,252.0,0.0,0.0,185.0,0.0,1113.0,784.0,7,14.2
631,375.0,93.8,0.0,126.6,23.4,852.1,992.6,100,51.72
3622,178.0,13.6,118.3,176.5,4.1,1007.8,746.6,100,43.58
1974,218.2,54.6,123.8,140.8,11.2,1075.7,792.7,56,34.24
162,190.0,190.0,0.0,228.0,0.0,932.0,670.0,365,24.5
3724,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,30.45
4648,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,28.94
4862,326.0,0.0,0.0,178.0,8.6,879.0,821.0,28,40.86
4535,297.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,44.39
617,266.0,90.0,78.0,199.0,10.0,931.0,762.0,28,69.66
875,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,68.5
1431,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,73.7
547,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,33.8
3901,387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,14.31
4915,160.0,188.0,126.0,180.0,9.0,904.0,749.0,28,19.93
5126,446.0,24.0,79.0,196.0,8.0,967.0,712.0,28,55.02
2789,231.8,0.0,121.6,174.0,6.7,1056.4,778.4,28,41.54
3106,350.0,0.0,0.0,203.0,0.0,1074.0,775.0,3,20.42
2895,166.0,42.1,163.8,121.8,11.7,1058.6,780.1,3,35.96
4417,178.0,129.9,118.6,175.5,3.6,1007.3,746.6,100,79.99
1861,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,40.68
2659,325.0,0.0,0.0,186.0,0.0,1063.0,775.0,28,40.87
640,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,39.45
3494,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,34.74
637,313.3,262.2,0.0,175.5,0.0,1046.9,611.8,90,65.2
4425,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,28.63
4990,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,40.27
2308,154.8,0.0,142.8,193.3,9.1,1047.4,696.6,28,39.06
3493,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,10.34
2096,313.3,145.0,0.0,178.1,8.2,967.1,689.3,28,74.17
2897,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,55.02
4419,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,43.73
1372,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,43.39
3315,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,12.18
921,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,180,42.03
546,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,47.03
1449,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,33.31
2610,540.0,0.0,0.0,162.0,0.0,1060.0,676.0,28,37.42
1900,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3,15.52
2028,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,48.79
2301,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,44.21
1885,300.0,0.0,0.0,191.0,0.0,1075.0,795.0,3,13.36
1642,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,28.63
972,290.4,0.0,96.2,168.1,9.4,961.2,865.0,3,9.99
5197,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14,21.54
2097,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,11.47
4709,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,39.27
4133,190.0,190.0,0.0,228.0,0.0,932.0,670.0,28,30.65
4861,136.0,161.0,127.0,176.0,6.0,923.0,764.0,28,30.22
5368,252.3,0.0,98.8,146.3,14.2,987.8,889.0,56,55.9
836,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,44.64
601,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14,25.02
2184,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28,43.8
4308,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,40.27
2900,304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,22.32
4656,255.0,0.0,0.0,192.0,0.0,889.8,945.0,180,24.99
1582,439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,54.38
4612,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28,31.25
2957,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.5
3181,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,44.28
1070,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56,36.56
1775,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,19.35
5196,393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,20.28
1283,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,16.5
4414,277.0,0.0,0.0,191.0,4.0,968.0,856.0,28,56.63
3833,230.0,0.0,118.0,195.0,4.6,1029.0,758.0,28,23.74
5139,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.43
1836,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,27.63
4586,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,29.79
1019,190.7,0.0,125.4,162.1,7.8,1088.1,802.6,56,74.99
3755,139.6,132.4,0.0,192.0,0.0,1047.8,806.9,90,64.02
1326,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,45.71
475,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,31.72
4321,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,52.61
1651,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,26.94
5020,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,77.3
4631,158.8,238.7,0.0,185.7,0.0,1118.8,789.3,28,32.85
2528,475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,49.2
3043,233.8,0.0,94.6,197.9,4.6,947.0,852.2,3,4.83
2894,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,64.3
3014,158.8,0.0,0.0,185.7,0.0,1111.6,784.3,28,35.76
1373,251.8,0.0,99.9,146.1,12.2,1006.0,899.8,100,37.34
739,192.0,288.0,0.0,192.0,0.0,935.4,806.2,90,67.57
4704,290.4,0.0,96.2,192.0,9.4,961.2,865.0,3,19.11
2851,236.0,157.0,0.0,192.0,0.0,889.8,887.1,90,16.89
867,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,9.69
1140,446.0,24.0,0.0,162.0,11.6,887.0,801.0,28,43.57
997,424.0,22.0,132.0,178.0,8.9,822.0,750.0,365,43.94
1337,323.7,282.8,0.0,185.7,0.0,941.7,744.2,28,47.71
541,376.0,106.3,0.0,153.5,16.5,852.1,887.1,7,59.3
1099,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,47.97
1132,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90,43.89
5243,362.6,0.0,0.0,192.0,0.0,940.6,839.2,3,14.84
3169,153.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,45.08
2258,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,14.8
4375,295.0,0.0,0.0,185.0,0.0,1069.0,774.0,7,18.28
59,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,32.11
4237,349.0,0.0,0.0,192.0,0.0,1057.6,806.9,360,51.06
1938,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,33.73
3007,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,55.55
5336,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,3,14.64
2801,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,39.42
2822,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,47.81
1078,222.4,0.0,96.7,189.3,4.5,967.1,870.3,56,64.9
4094,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,56.34
3409,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,37.26
3661,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,51.04
4610,236.0,157.0,0.0,192.0,0.0,972.6,755.8,28,25.89
2630,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,52.43
2907,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,39.15
940,491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,19.77
1080,159.0,0.0,116.0,175.0,15.0,953.0,720.0,28,26.94
187,380.0,95.0,0.0,228.0,0.0,932.0,594.0,3,21.75
